userid_x,userid_y,N_previous,n_prev_match,CE_alter,Pi_alter,meetup,Rank,CCE_alters,Pi_alters,CCE_ego_alter,Pi_ego_alter,CCE_ego_alters,Pi_ego_alters,LZ_entropy,Pi,ODLR,CODLR,category,Pi_alters_ratio,Pi_ego_alters_ratio,a_Pi
alex-white,matthew-rothenberg,193,13,7.50780700168962,0.29400348978188,3,1,7.50780700168962,0.29400348978188,6.860452097050159,0.3711678118271571,6.860452097050159,0.3711678118271571,6.90657647096142,0.3658166025305131,0.014814814814814815,0.014814814814814815,non-social co-location network,0.8036909417126766,1.0146281203740544,0.4432453614721546
alli,martin-waxman,527,16,8.914776183040852,0.02824642377907325,5,1,8.914776183040852,0.02824642377907325,6.270852349082284,0.4106636415594896,6.270852349082284,0.4106636415594896,6.2948843857819154,0.4078207507679419,0.021696252465483238,0.021696252465483238,non-social co-location network,0.06926186008407902,1.0069709321710443,0.5325257333979061
amber-rae-lambke,kristin-maverick,1147,139,8.753721723566192,0.06557811394738973,6,1,8.753721723566192,0.06557811394738973,6.585037994799866,0.37389349225563,6.585037994799866,0.37389349225563,6.811954207654494,0.3460987889155763,0.16829745596868886,0.16829745596868886,non-social co-location network,0.18947802202043001,1.080308583070002,0.3416391646624264
ana-h,andy-morris,370,9,8.441937006767112,0.012767491793617086,5,1,8.441937006767112,0.012767491793617086,5.657448571888039,0.4479759190910236,5.657448571888039,0.4479759190910236,5.6785514986960495,0.4453841664305647,0.017094017094017096,0.017094017094017096,non-social co-location network,0.02866624535833726,1.0058191396457352,0.45410732527903475
andrea-rosen,nick-douglas,1015,155,8.892800565726768,0.035686035482325185,16,1,8.892800565726768,0.035686035482325185,6.552049410662018,0.37767292112867,6.552049410662018,0.37767292112867,6.724121185133192,0.356704252594194,0.2352941176470588,0.2352941176470588,non-social co-location network,0.10004376236838292,1.0587844646705995,0.355260954043306
andrei-zmievski,isaac-hall,500,107,8.317175043791346,0.16948817788392526,4,1,8.317175043791346,0.16948817788392526,6.275146037653885,0.4264061776982069,6.275146037653885,0.4264061776982069,6.406079808862794,0.41144563135367296,0.11352253756260434,0.11352253756260434,non-social co-location network,0.4119333515009072,1.036360931322355,0.42862231661040634
andrew-grill,pav-c,2034,497,10.068544714652644,0.046118633034555656,16,1,10.068544714652644,0.046118633034555656,5.674152994375915,0.5444343311056311,5.674152994375915,0.5444343311056311,5.726186068934642,0.5394860320768801,0.035541195476575124,0.035541195476575124,non-social co-location network,0.08548624114884122,1.0091722467951605,0.6389447484599882
andrew-mager,seth-blank,828,135,9.010847030914864,0.1266632362720285,12,1,9.010847030914864,0.1266632362720285,6.560954633156817,0.4244058094483992,6.560954633156817,0.4244058094483992,6.6890232358540365,0.41049921870412587,0.10399032648125756,0.10399032648125756,non-social co-location network,0.30855901911794653,1.0338772648293315,0.4358911870069533
andrew-pile,seth-weisfeld,544,58,8.227637645830242,0.03242156106956079,5,1,8.227637645830242,0.03242156106956079,6.062921106393167,0.3845977225151087,6.062921106393167,0.3845977225151087,6.192865236825941,0.3674073926060792,0.12420382165605096,0.12420382165605096,non-social co-location network,0.08824417178867712,1.046788198209883,0.47089238251974597
andy-amendola,john-preston-jr,911,417,8.618146794139761,0.09927009503680936,36,1,8.618146794139761,0.09927009503680936,4.099644944019143,0.6501880724164739,4.099644944019143,0.6501880724164739,4.141923919152283,0.6459306490780292,0.05084745762711865,0.05084745762711865,non-social co-location network,0.15368537656248824,1.00659114619274,0.5147194116858629
andy-hadfield,jason-markow,188,3,7.526329791135202,0.21975596540035866,2,1,7.526329791135202,0.21975596540035866,5.920948779756451,0.4309854877357744,5.920948779756451,0.4309854877357744,5.930715398498425,0.4298042501443845,0.004889975550122249,0.004889975550122249,non-social co-location network,0.5112931417652009,1.0027483152876993,0.4795139344163968
angela-baxley,nate-bolt,1181,177,9.174728520434087,0.10516478597240284,8,1,9.174728520434087,0.10516478597240284,6.8220497525732045,0.3973002802787571,6.8220497525732045,0.3973002802787571,6.967217567016894,0.3812792922765208,0.08462455303933254,0.08462455303933254,non-social co-location network,0.2758208696425418,1.0420190351974772,0.48064920375115305
anita-brooklynbybike-singh,inaki-escudero,952,178,8.854613203498369,0.04784038049594568,4,1,8.854613203498369,0.04784038049594568,5.127469313706349,0.5412750955185324,5.127469313706349,0.5412750955185324,5.221207435434146,0.5311056774236769,0.10852713178294572,0.10852713178294572,non-social co-location network,0.09007695178107117,1.0191476358230362,0.47501374755888276
anna-frenkel,kushal-dave,657,124,8.420745559124944,0.12464765696716608,8,1,8.420745559124944,0.12464765696716608,5.888701727765963,0.4561949377958276,5.888701727765963,0.4561949377958276,6.0204721631185345,0.4410531704508045,0.10526315789473684,0.10526315789473684,non-social co-location network,0.28261367408324617,1.0343309341355522,0.31638929494110946
ari-greenberg,patrice-callender,342,105,7.98029087426064,0.2745202308224748,7,1,7.98029087426064,0.2745202308224748,6.696733105180049,0.4185984062427632,6.696733105180049,0.4185984062427632,6.8122321096559855,0.4062064795592039,0.046052631578947366,0.046052631578947366,non-social co-location network,0.675814504781832,1.0305064722182826,0.3115377761938735
ben-kessler,david-fraga,504,62,8.465236358406084,0.11780833761806918,3,1,8.465236358406084,0.11780833761806918,6.006428084731858,0.4428552626742915,6.006428084731858,0.4428552626742915,6.127581230874255,0.42881741190560985,0.07392996108949416,0.07392996108949416,non-social co-location network,0.2747284376689462,1.0327361958235306,0.352849807842514
ben-parr,michael-owens,337,52,8.473950989660464,0.0911239436841968,3,1,8.473950989660464,0.0911239436841968,6.604572498607701,0.3594006826570144,6.604572498607701,0.3594006826570144,6.742532417512424,0.3420485602894955,0.09586056644880174,0.09586056644880174,non-social co-location network,0.2664064529523917,1.0507299967958725,0.35691192735668265
ben-roodman,pierre-arlais,647,21,9.272497338743808,0.09951056645650376,6,1,9.272497338743808,0.09951056645650376,5.735030491535783,0.5156778009602618,5.735030491535783,0.5156778009602618,5.747973694566357,0.5143657403661323,0.019340159271899887,0.019340159271899887,non-social co-location network,0.19346266410681015,1.002550832007582,0.651046515439107
blake-whitman,sonali-sridhar,666,238,7.034533775303446,0.2575600733745992,6,1,7.034533775303446,0.2575600733745992,5.572249618431075,0.4527214284360794,5.572249618431075,0.4527214284360794,5.7604792412908745,0.4292635223965228,0.14501510574018128,0.14501510574018128,non-social co-location network,0.600004565812335,1.0546468656563084,0.410577962565937
brandon-chesnutt,hadi-kadri,160,45,6.945801651656848,0.2771059172618517,6,1,6.945801651656848,0.2771059172618517,5.179398713935312,0.5042436156493164,5.179398713935312,0.5042436156493164,5.267727828814482,0.4937590610282073,0.06936416184971098,0.06936416184971098,non-social co-location network,0.5612168750580584,1.0212341513273213,0.4190855486938042
brian-kalma,tom-a2,230,20,7.775752361602647,0.2483551038166418,4,1,7.775752361602647,0.2483551038166418,4.794830818227556,0.5881623364701576,4.794830818227556,0.5881623364701576,4.805096169783242,0.5871127245878339,0.009708737864077669,0.009708737864077669,non-social co-location network,0.4230109371092111,1.0017877518888056,0.3806777079754736
brian-moore3,noelle-sadler,1577,225,9.124429288001881,0.03761889593168125,5,1,9.124429288001881,0.03761889593168125,6.0761437773526845,0.4498956437599811,6.0761437773526845,0.4498956437599811,6.19858681878055,0.43615428048052696,0.11386138613861388,0.11386138613861388,non-social co-location network,0.08625135099037697,1.031505739813707,0.4992391225779698
brian-papa,rosie-siman,1184,253,8.30615560888958,0.12348766684647727,8,1,8.30615560888958,0.12348766684647727,5.681867311274285,0.4713703079849496,5.681867311274285,0.4713703079849496,5.830738835835296,0.4541513018188431,0.1630901287553648,0.1630901287553648,non-social co-location network,0.2719086488399749,1.037914690758665,0.3606282635477489
brian-stelter,dens,1502,199,8.987970154812912,0.08291566356549374,11,1,8.987970154812912,0.08291566356549374,6.742520121440535,0.3815150570740304,6.742520121440535,0.3815150570740304,6.972377129991207,0.35469759399153045,0.16666666666666666,0.16666666666666666,non-social co-location network,0.233764381180081,1.0756065548139588,0.41598556816178806
brynn-evans,zach-brock,344,66,7.972306442870675,0.2266740827937764,7,1,7.972306442870675,0.2266740827937764,6.789306501084776,0.3731629868455961,6.789306501084776,0.3731629868455961,6.9203273842534765,0.3577751970249808,0.06289308176100629,0.06289308176100629,non-social co-location network,0.6335656710656481,1.0430096606711978,0.4279658548536719
caroline-mccarthy,damien-basile,2292,267,10.060187747108204,0.016567244579051562,20,1,10.060187747108204,0.016567244579051562,6.756400093848059,0.4289462648894164,6.756400093848059,0.4289462648894164,6.873507203699619,0.4168199625125986,0.16409791477787852,0.16409791477787852,non-social co-location network,0.039746763756668226,1.0290924223103908,0.41220806577446006
cassel-kroll,jenn-bee,1666,625,8.661019823493877,0.15361585707087475,14,1,8.661019823493877,0.15361585707087475,4.404017960058663,0.6360586247184451,4.404017960058663,0.6360586247184451,4.497589940265223,0.6269554269023683,0.1349862258953168,0.1349862258953168,non-social co-location network,0.24501878519475093,1.0145196890009445,0.461743172326715
celsius,foo-koya,772,707,4.964592279298627,0.2741721310261032,16,1,4.964592279298627,0.2741721310261032,2.0398576680893195,0.7757548253993259,2.0398576680893195,0.7757548253993259,2.0355432355198726,0.7763327533261309,0.3076923076923077,0.3076923076923077,non-social co-location network,0.3531631634134156,0.9992555667343302,0.7628469866403648
chet-gulland,andrew-pile,555,90,8.315102792769332,0.08506055942900745,4,1,8.315102792769332,0.08506055942900745,5.793763286795994,0.4434088231854871,5.793763286795994,0.4434088231854871,5.9115063135912935,0.4291535523127271,0.1486146095717884,0.1486146095717884,non-social co-location network,0.1982054184815957,1.0332171801816337,0.3674073926060792
chris-mccann8,aaron-gotwalt,346,46,8.069795250659439,0.18675168004910808,4,1,8.069795250659439,0.18675168004910808,6.333544158815562,0.4092431588012813,6.333544158815562,0.4092431588012813,6.457053460324556,0.39470517878785205,0.0483271375464684,0.0483271375464684,non-social co-location network,0.4731422086293026,1.0368325038401465,0.35477589401766396
chris-messina7,zach-brock,344,66,8.005553958387178,0.22640201961919465,5,1,8.005553958387178,0.22640201961919465,6.7459529899178055,0.3811183187737287,6.7459529899178055,0.3811183187737287,6.8444897205892055,0.3696823698006043,0.05657492354740061,0.05657492354740061,non-social co-location network,0.6124230910478884,1.0309345262509884,0.4279658548536719
chris-oleary,jessica-sberlati,769,219,8.903847623497402,0.18273583198648494,15,1,8.903847623497402,0.18273583198648494,6.177147999352088,0.4850675245450429,6.177147999352088,0.4850675245450429,6.2425390878789235,0.4784956217775808,0.040375586854460084,0.040375586854460084,non-social co-location network,0.381896560114036,1.0137345097182873,0.5996573471644449
chuck-reynolds,zach-brock,344,53,8.25864530586521,0.1957236934462913,8,1,8.25864530586521,0.1957236934462913,5.03093990796049,0.5688695369940593,5.03093990796049,0.5688695369940593,5.062262976715638,0.5656641781599732,0.03892215568862276,0.03892215568862276,non-social co-location network,0.34600687298770316,1.005666540250989,0.4279658548536719
conner-mccall,jared-may,840,198,8.070296276214933,0.1290957720563659,9,1,8.070296276214933,0.1290957720563659,5.835021603580925,0.43843003109569295,5.835021603580925,0.43843003109569295,5.969627322713378,0.42206289188952895,0.2367758186397985,0.2367758186397985,non-social co-location network,0.30586856730857903,1.038778910727949,0.4963874588867027
cooper-smith7,adam-maldonado,1425,305,8.779769256408112,0.0197419225660092,10,1,8.779769256408112,0.0197419225660092,4.778561007538991,0.5696941204819379,4.778561007538991,0.5696941204819379,4.804954139077454,0.5668284722211099,0.06430155210643015,0.06430155210643015,non-social co-location network,0.03482874190961286,1.005055582775507,0.6423533674772102
damien-basile,caroline-mccarthy,2436,425,9.490997831386787,0.11649997221058775,20,1,9.490997831386787,0.11649997221058775,6.736651213123324,0.4338332164415261,6.736651213123324,0.4338332164415261,6.946565551319803,0.4122080657744601,0.1586327782646801,0.1586327782646801,non-social co-location network,0.2826241936622627,1.0524617358625346,0.4168199625125986
dan-dofter,timoni-grone,1274,379,8.073290669603566,0.13282987968535798,8,1,8.073290669603566,0.13282987968535798,5.417413848583601,0.4897657450184041,5.417413848583601,0.4897657450184041,5.53635161396218,0.4758695397804501,0.291358024691358,0.291358024691358,non-social co-location network,0.27913087218534965,1.0292017119741794,0.4326822154676314
daniel-newman,jana-trantow,928,202,8.692931013348465,0.11499761282785448,6,1,8.692931013348465,0.11499761282785448,6.2758925236542735,0.4274138905797292,6.2758925236542735,0.4274138905797292,6.358108791342149,0.4180619027117324,0.1122112211221122,0.1122112211221122,non-social co-location network,0.2750731699825544,1.0223698639061243,0.5101446967779046
danielle-morrill,joel-franusic,369,60,7.815865573009459,0.13623111960825784,4,1,7.815865573009459,0.13623111960825784,5.642366382342904,0.44522856163420105,5.642366382342904,0.44522856163420105,5.778056870459088,0.4283027788777952,0.06567164179104477,0.06567164179104477,non-social co-location network,0.31807199562234867,1.039518265094505,0.37922309772930446
darrell-whitelaw,marina-shchipanova,386,24,8.463003823900575,0.17234439403437454,3,1,8.463003823900575,0.17234439403437454,6.3665019195359775,0.4290113740818273,6.3665019195359775,0.4290113740818273,6.393828368676756,0.4259760383813493,0.03197674418604651,0.03197674418604651,non-social co-location network,0.4045870624302242,1.0071256019752,0.5000868176990481
dave-edwards,christian-m,423,388,6.0490135804805485,0.3603893546385415,15,1,6.0490135804805485,0.3603893546385415,2.884886482741293,0.7418358144655616,2.884886482741293,0.7418358144655616,2.955926998230117,0.7343403084220553,0.01968503937007874,0.01968503937007874,non-social co-location network,0.4907661345908456,1.010207128707959,0.5447806144281425
dave-kerpen,theresa-ganchorre,415,39,8.585874282984182,0.18864715753990988,3,1,8.585874282984182,0.18864715753990988,5.379316644461518,0.5487960989203354,5.379316644461518,0.5487960989203354,5.394697742850359,0.5472578521237357,0.017751479289940832,0.017751479289940832,non-social co-location network,0.34471347794797197,1.0028108263602438,0.4874538725375652
dave-taylor,matt-galligan,1104,452,8.663079010886447,0.16004241262420296,5,1,8.663079010886447,0.16004241262420296,5.895274221524832,0.4878125804416104,5.895274221524832,0.4878125804416104,6.023045921865716,0.4742903544421481,0.11390728476821192,0.11390728476821192,non-social co-location network,0.3374355205103043,1.0285104385379435,0.4349859817879869
david-berkowitz,barry-joseph,369,106,8.070955509776354,0.26468577189626097,4,1,8.070955509776354,0.26468577189626097,6.594117454293237,0.4301947033268988,6.594117454293237,0.4301947033268988,6.682174619669831,0.4208361593764908,0.018498367791077257,0.018498367791077257,non-social co-location network,0.6289520660211764,1.0222379749028068,0.431056242412309
david-rosen,joseph-hanko,654,258,9.057564442703024,0.12296396954087112,15,1,9.057564442703024,0.12296396954087112,4.8718005560037465,0.5985282108626889,4.8718005560037465,0.5985282108626889,4.915828221291251,0.5942443309902902,0.052318668252080855,0.052318668252080855,non-social co-location network,0.2069249349606001,1.0072089537063984,0.6488875313434103
dennis-yang,bob-buch,594,132,8.624173500254575,0.2196305289935485,6,1,8.624173500254575,0.2196305289935485,7.264438412109247,0.3738048034036099,7.264438412109247,0.3738048034036099,7.436385234442499,0.3552686644527035,0.049907578558225515,0.049907578558225515,non-social co-location network,0.6182096845830536,1.0521749898192163,0.414177124642553
dens,jason-liszka,561,157,8.269220653258865,0.2130566365475369,24,1,8.269220653258865,0.2130566365475369,6.395134876681628,0.43425345648178204,6.395134876681628,0.43425345648178204,6.561792398318393,0.4159855681617881,0.11390728476821192,0.11390728476821192,non-social co-location network,0.512173144585327,1.0439147165626887,0.3627582655931004
devin-brown,ryan-hinricher,676,96,8.812558428535711,0.12753672780508346,7,1,8.812558428535711,0.12753672780508346,6.575766259014933,0.4086379805778173,6.575766259014933,0.4086379805778173,6.668612452304027,0.3982119352634921,0.07042253521126761,0.07042253521126761,non-social co-location network,0.32027349386374854,1.02618215174145,0.529505303169903
doug-jaeger,justin-moore,552,33,8.793791643198526,0.05873421881509355,4,1,8.793791643198526,0.05873421881509355,6.615417831859487,0.3706381062196616,6.615417831859487,0.3706381062196616,6.695144686445807,0.3609223879138604,0.06627680311890838,0.06627680311890838,non-social co-location network,0.1627336534997972,1.0269191345041195,0.4569968256490062
downtownrob-marlbrough,steve-e,366,43,8.188701872651473,0.14874875837777005,4,1,8.188701872651473,0.14874875837777005,6.186348274347518,0.4153844409069395,6.186348274347518,0.4153844409069395,6.274968041861153,0.4048122739440335,0.07068607068607069,0.07068607068607069,non-social co-location network,0.3674512062802103,1.0261162213781285,0.406463816576438
elysa-rice,mike-diliberto,555,12,9.028616513334624,0.056733591344303634,5,1,9.028616513334624,0.056733591344303634,6.370902290052644,0.4164422571440177,6.370902290052644,0.4164422571440177,6.393051778323069,0.4139091855568773,0.02809917355371901,0.02809917355371901,non-social co-location network,0.13706772723097152,1.006119872850206,0.4400373581760418
emily-woolf,gardenia,300,182,7.2724681147166645,0.2961852425547784,12,1,7.272468114716665,0.2961852425547784,5.578441129466984,0.4961758406756456,5.578441129466984,0.4961758406756456,5.696854227632833,0.4830589602639481,0.05321100917431193,0.05321100917431193,non-social co-location network,0.6131451166808704,1.0271537876132766,0.45102299322761646
emilyspearl,michelle-shildkret,615,134,8.55747488471956,0.18583931747973367,8,1,8.55747488471956,0.18583931747973367,6.631248713243166,0.4148800072373751,6.631248713243166,0.4148800072373751,6.809563482299378,0.3952967748127576,0.09506172839506173,0.09506172839506173,non-social co-location network,0.4701260655813881,1.0495405823482713,0.3261645745757939
eric-andersen,marcus-andrews,185,27,8.155442988915958,0.2763001397091745,4,1,8.155442988915958,0.2763001397091745,5.305239748751343,0.572001475441758,5.305239748751343,0.572001475441758,5.313170521195959,0.5712469016611013,0.0283363802559415,0.0283363802559415,non-social co-location network,0.4836790167364316,1.0013209240670935,0.4843092348685078
eric-petersen,jared-may,840,218,8.89943000290998,0.12185920472739732,9,1,8.89943000290998,0.12185920472739732,5.847183433034622,0.4911132510374018,5.847183433034622,0.4911132510374018,5.949769411104626,0.4802493894799513,0.13956639566395665,0.13956639566395665,non-social co-location network,0.25374150888428043,1.0226212917609632,0.4963874588867027
erin-gleason,dens,1505,247,8.810420395745577,0.08250926678956863,17,1,8.810420395745577,0.08250926678956863,6.225122600451963,0.4275905498131479,6.225122600451963,0.4275905498131479,6.434748845979729,0.4033907327849764,0.15761821366024514,0.15761821366024514,non-social co-location network,0.20453932151572113,1.059991008868989,0.41598556816178806
ernie-hsiung,zach-brock,344,54,7.7980793533086565,0.19163957423082106,4,1,7.798079353308656,0.19163957423082106,6.736797436221986,0.3373596711718432,6.736797436221986,0.3373596711718432,6.930945840578684,0.3122064671098663,0.06605922551252848,0.06605922551252848,non-social co-location network,0.6138232048965935,1.0805659289982785,0.4279658548536719
esther-assaad,chrys-bader,625,1003,6.512575683316414,0.4136765545034642,143,1,6.512575683316414,0.4136765545034642,5.085688226984729,0.5658108121703216,5.085688226984729,0.5658108121703216,5.3639246780313785,0.5372364183147703,0.18705035971223025,0.18705035971223025,non-social co-location network,0.7700083992836994,1.0531877454346539,0.556423538463357
fazz0611,826,1193,254,6.40276642293848,0.2406795090064501,7,1,6.40276642293848,0.2406795090064501,4.876729525075231,0.4747114183369636,4.876729525075231,0.4747114183369636,4.66874065020854,0.5031262486646743,0.16666666666666666,0.16666666666666666,non-social co-location network,0.4783680232252387,0.9435234587678039,0.7339327027688665
florian-seroussi,chris-hutchins,388,23,8.465081216167833,0.1959383593759702,4,1,8.465081216167833,0.1959383593759702,6.99846417136595,0.3728782031675273,6.99846417136595,0.3728782031675273,7.069036687884829,0.3649179173075245,0.01752190237797246,0.01752190237797246,non-social co-location network,0.5369381717994641,1.02181390795699,0.344753639880614
geoff-wood,joel-franusic,369,38,8.360701851026791,0.12111303535625302,6,1,8.360701851026791,0.12111303535625302,4.957098093183198,0.5547530831934532,4.957098093183198,0.5547530831934532,4.9786689644843385,0.5524128236121166,0.018711018711018712,0.018711018711018712,non-social co-location network,0.21924370720491096,1.0042364323949506,0.37922309772930446
gijsbregt-brouwer,frank-bovenkerk,954,210,8.243524354753712,0.023075868796387542,11,1,8.243524354753712,0.023075868796387542,5.114027432245792,0.5029011749077612,5.114027432245792,0.5029011749077612,5.089541661895651,0.5058507780437141,0.06752411575562701,0.06752411575562701,non-social co-location network,0.04561793674733341,0.9941690252066825,0.7307308465917643
halle-tecco,sunil-raman,363,199,7.623814650184437,0.3089481123930585,5,1,7.623814650184437,0.3089481123930585,6.270457762878535,0.4584549036013292,6.270457762878535,0.4584549036013292,6.427067253075452,0.441887610600896,0.05950991831971995,0.05950991831971995,non-social co-location network,0.6991554073510657,1.0374920966394698,0.39168937548511584
hashem-bajwa,tom-a2,216,10,7.763766196247038,0.2092830935209566,4,1,7.763766196247038,0.2092830935209566,6.326351452083597,0.3968853692839528,6.326351452083597,0.3968853692839528,6.366662952613411,0.3920075300786828,0.02325581395348837,0.02325581395348837,non-social co-location network,0.5338751872418109,1.0124432283336264,0.3806777079754736
hawaii,kimberly-turner,333,22,8.293275459983187,0.19123280773441007,4,1,8.293275459983187,0.19123280773441007,5.437944281142799,0.5268368181312646,5.437944281142799,0.5268368181312646,5.457619282414132,0.5247728807452355,0.01943198804185351,0.01943198804185351,non-social co-location network,0.36441061409811865,1.0039330107590507,0.40689265006567293
henry-balanon,adam-kresch,326,26,7.963857707404822,0.11445453827523908,5,1,7.963857707404822,0.11445453827523908,6.398419383621165,0.35059911734068466,6.398419383621165,0.35059911734068466,6.507262334740617,0.3360438778399685,0.06140350877192983,0.06140350877192983,non-social co-location network,0.34059402900279845,1.0433135089211407,0.4595015827480466
hillary-lannan,jonathan-liew,824,227,9.238490009727924,0.07983966711889626,7,1,9.238490009727924,0.07983966711889626,4.561392840141396,0.6244584584413403,4.561392840141396,0.6244584584413403,4.589382881449152,0.6217485905083459,0.06418485237483952,0.06418485237483952,non-social co-location network,0.1284114967653064,1.0043584625270785,0.6185540119937044
iamkhayyam,jessica-murray,999,32,9.822120123916699,0.07295742763612524,10,1,9.822120123916699,0.07295742763612524,6.986554443024333,0.4101255650605212,6.986554443024333,0.4101255650605212,7.023090888431388,0.4063405620192837,0.01797945205479452,0.01797945205479452,non-social co-location network,0.17954748911496288,1.0093148540781363,0.45386622805335597
idan-cohen,matthew-rothenberg,193,8,7.496044884413882,0.18771592768239065,4,1,7.496044884413882,0.18771592768239065,5.867289982099964,0.4160932913255921,5.867289982099964,0.4160932913255921,5.902494293477746,0.4116192433517649,0.02710843373493976,0.02710843373493976,non-social co-location network,0.45604264308403786,1.0108693848649921,0.4432453614721546
indira-vaidy,seth-weisfeld,544,83,8.333203425426559,0.1662953483970111,7,1,8.333203425426559,0.1662953483970111,6.981617452644696,0.3431745472578924,6.981617452644696,0.3431745472578924,7.230763907000532,0.3127211765339518,0.10906040268456377,0.10906040268456377,non-social co-location network,0.5317687476113616,1.0973818628513452,0.47089238251974597
jaime-punishill,sean-lodge,1526,476,8.285295078730238,0.1573781305880259,38,1,8.285295078730238,0.1573781305880259,4.721507187258808,0.5880068986994915,4.721507187258808,0.5880068986994915,4.750134758526396,0.5850223091568202,0.040366972477064215,0.040366972477064215,non-social co-location network,0.26901218658627146,1.0051016679124134,0.6455135269427911
jake-furst,chase-farnum,571,43,8.803876631753685,0.02620308497689416,7,1,8.803876631753685,0.02620308497689416,5.873365531393867,0.4491839053945611,5.873365531393867,0.4491839053945611,5.9194615601578935,0.44379324676252174,0.027896995708154508,0.027896995708154508,non-social co-location network,0.059043451354985794,1.0121467793197942,0.5619121256273095
janelle-gunther,oscar-trelles,886,103,9.303025299260938,0.0610241423215083,3,1,9.303025299260938,0.0610241423215083,6.2123233654040435,0.4538242890891251,6.2123233654040435,0.4538242890891251,6.264566107243415,0.4481891856257022,0.033200531208499334,0.033200531208499334,non-social co-location network,0.1361571057015008,1.0125730464816012,0.6218107451616149
janine-freriks,frank-bovenkerk,957,468,7.7914552529603105,0.1310848585125892,35,1,7.7914552529603105,0.1310848585125892,3.636786890868653,0.6726064363799804,3.636786890868653,0.6726064363799804,3.668377464913035,0.6692276265613364,0.09034267912772584,0.09034267912772584,non-social co-location network,0.19587484633014465,1.0050488199897025,0.7307308465917643
jason-liszka,dens,1503,222,7.562787100758626,0.16527941364973486,24,1,7.5627871007586265,0.16527941364973486,6.227204767697431,0.3624301241184551,6.227204767697431,0.3624301241184551,6.224753043622763,0.3627582655931004,0.2747603833865815,0.2747603833865815,non-social co-location network,0.4556186014934967,0.9990954266083811,0.41598556816178806
jasoncarlin,tyler-willis,675,97,9.022948911180569,0.07761600985915944,6,1,9.022948911180569,0.07761600985915944,5.3565268413787885,0.5339715951629804,5.3565268413787885,0.5339715951629804,5.401413576298385,0.5292655296982891,0.03353658536585366,0.03353658536585366,non-social co-location network,0.1466485261252606,1.0088916908444312,0.3562833040871575
jenn-lowther,jenna-langer,236,14,7.744524147370519,0.12792630360890506,3,1,7.7445241473705195,0.12792630360890506,5.6334374973579004,0.4368303820071424,5.6334374973579004,0.4368303820071424,5.671668551740426,0.4319708130933007,0.036065573770491806,0.036065573770491806,non-social co-location network,0.29614571107903637,1.0112497621750016,0.5284997562103738
jennifer-van-grove,jennifer-boyd,633,79,8.6278523965641,0.04301172115282061,4,1,8.6278523965641,0.04301172115282061,5.758861876654029,0.4553595773481735,5.758861876654029,0.4553595773481735,5.810344744925579,0.4492829001584733,0.06728538283062645,0.06728538283062645,non-social co-location network,0.09573416023100213,1.0135252803691324,0.4172567006347614
jesse-middleton,andrew-shults,717,75,8.922273321657043,0.05148878564072571,4,1,8.922273321657043,0.05148878564072571,6.048768568768878,0.4440763270505013,6.048768568768878,0.4440763270505013,6.172266442028293,0.4299340578146608,0.09107468123861566,0.09107468123861566,non-social co-location network,0.11975972757878577,1.0328940426532505,0.47041365013506564
jessica-murray,suzanne-marlatt,826,108,8.744632315671208,0.038902245218543526,6,1,8.744632315671208,0.038902245218543526,5.7018697527604285,0.4684965324752668,5.7018697527604285,0.4684965324752668,5.828089301478117,0.453866228053356,0.08423326133909287,0.08423326133909287,non-social co-location network,0.08571302029982768,1.0322348381915538,0.5618678404725708
jill-hanner,sheena-beaston,1600,371,9.078707300988984,0.058521317741923325,5,1,9.078707300988984,0.058521317741923325,4.8413444924333895,0.5847782696375154,4.8413444924333895,0.5847782696375154,4.898393709749558,0.5789439391977318,0.06645569620253164,0.06645569620253164,non-social co-location network,0.10108287483416599,1.010077539541857,0.548484680021468
jim-techfrog-alden,josh-ross,786,32,9.418393081159012,0.03010684470463391,6,1,9.418393081159012,0.03010684470463391,6.57353237092196,0.4115279770488417,6.57353237092196,0.4115279770488417,6.612675726645023,0.40716941465603423,0.03561643835616438,0.03561643835616438,non-social co-location network,0.0739418129676252,1.0107045427183903,0.43098369787097934
john-mccartney,jason-wah,522,68,8.452017058702388,0.1424685054607904,3,1,8.452017058702388,0.1424685054607904,6.5236320574920175,0.39390121371974574,6.5236320574920175,0.39390121371974574,6.745570022609623,0.3676854719657341,0.078125,0.078125,non-social co-location network,0.38747385013370217,1.0712993679458045,0.3419634324468717
john-wallace6,ang-dezelske,803,201,8.397911258409573,0.10412886326030672,4,1,8.397911258409573,0.10412886326030672,5.2444027103384725,0.5195248122245544,5.2444027103384725,0.5195248122245544,5.408568744869727,0.5010698366128106,0.12882096069868995,0.12882096069868995,non-social co-location network,0.2078130744492803,1.0368311446094978,0.4254697457198507
jon-steinberg,ben-malbon,233,21,7.709408347992857,0.2089014129520769,4,1,7.709408347992856,0.2089014129520769,5.884920884459075,0.444552490043411,5.884920884459075,0.444552490043411,5.931078476265857,0.4391051046760021,0.04666666666666667,0.04666666666666667,non-social co-location network,0.47574353093940186,1.0124056525633613,0.33924354652724364
joselin-mane,rob-sheppard,921,662,8.274758271534543,0.20327394669177692,6,1,8.274758271534543,0.20327394669177695,4.662968005720013,0.6095833106948478,4.662968005720013,0.6095833106948478,4.764596317707862,0.5995051652952703,0.07172995780590717,0.07172995780590717,non-social co-location network,0.339069550120823,1.0168107732559966,0.6960356652993982
