Unnamed: 0,userid_x,userid_y,meetup,N_previous,n_prev_match,CE_alter,Pi_alter,Rank,CCE_alters,Pi_alters,CCE_ego_alter,Pi_ego_alter,CCE_ego_alters,Pi_ego_alters,LZ_entropy,Pi,ODLR,CODLR,category,Pi_alters_ratio,Pi_ego_alters_ratio,dataset,a_Pi
604332,zachary-blank,seth-weisfeld,38,544,426,7.318148778008728,0.3222252573714465,1,7.318148778008727,0.3222252573714465,5.879083122691001,0.484132886362872,5.879083122691001,0.484132886362872,6.124965455872911,0.4576691073660006,0.12198581560283688,0.12198581560283688,co-locationship,0.7040572592411425,1.0578229523709324,dataset,0.47089238251974597
35610,4sq-seoul,siegfrid,8,2366,243,6.653717721088003,0.0934340500821788,1,6.653717721088003,0.0934340500821788,4.62234383648896,0.4704746330246227,4.62234383648896,0.4704746330246227,4.119787261793392,0.5434594420202645,0.13793103448275862,0.13793103448275862,social relationship,0.17192460532996834,0.8657033011988402,dataset,0.5569924064283384
64528,aaron-cruz,hubert-sawyers-iii,5,411,46,8.36217711311995,0.16728588737115888,1,8.36217711311995,0.16728588737115888,6.389216229864083,0.4157739549552656,6.389216229864083,0.4157739549552656,6.495186184403418,0.4036393541100482,0.043973941368078175,0.043973941368078175,social relationship,0.4144439477166294,1.030062977560679,dataset,0.4154095512848815
11839,aaron-landry,ed-kohler,111,1953,614,8.253133692942463,0.20889891215212264,1,8.253133692942463,0.20889891215212264,6.299617880056678,0.4409578199932725,6.299617880056678,0.4409578199932725,6.478684346762546,0.4212753054522263,0.2983425414364641,0.2983425414364641,social relationship,0.495872673875047,1.046721263473817,dataset,0.3905418322715957
50169,aaron-rutledge,marci-ikeler,196,1079,331,6.183070218815978,0.3414968623366974,1,6.183070218815977,0.3414968623366974,5.438976335006054,0.44275902016714985,5.438976335006054,0.44275902016714985,5.69616564717885,0.4086988272322751,0.7086614173228346,0.7086614173228346,social relationship,0.8355709377717766,1.0833381225131762,dataset,0.5586537391620932
20720,adam-cohen,jim-cook,2,358,15,8.383814252864921,0.0482308044149797,1,8.383814252864921,0.0482308044149797,5.0377194727188215,0.5256273250354709,5.0377194727188215,0.5256273250354709,5.057677004754796,0.5233219750599398,0.029972752043596732,0.029972752043596732,social relationship,0.09216277304131071,1.004405222951448,dataset,0.4686103523565049
51646,adam-fullerton,tara-c,31,374,136,7.6236397763731665,0.26258072706317404,1,7.6236397763731665,0.26258072706317404,6.459088960681659,0.4045130178259809,6.459088960681659,0.4045130178259809,6.73742966520182,0.3719800813228956,0.11784511784511785,0.11784511784511785,social relationship,0.7058999668190352,1.0874588133520118,dataset,0.3963532120420231
3635,adam-jackson,tia-marie,5,489,208,7.955729922478803,0.1961294029411775,1,7.955729922478804,0.1961294029411775,4.316948533346445,0.6266046834776667,4.316948533346445,0.6266046834776667,4.40991271975887,0.6170462789077921,0.05232558139534884,0.05232558139534884,social relationship,0.3178520147440772,1.0154905797127463,dataset,0.48164227404955173
4476,adam-ostrow,chrissie-brodigan,1,152,15,7.102775427059535,0.22161656024955528,1,7.102775427059535,0.22161656024955528,4.74759560485312,0.5393223831636541,4.74759560485312,0.5393223831636541,4.785899321634876,0.5347399138965787,0.04225352112676056,0.04225352112676056,social relationship,0.41443803705368626,1.0085695291261945,dataset,0.29627260094715746
16571,akshay-dodeja,namita-b,94,911,139,8.088256597260616,0.10893286720289412,1,8.088256597260616,0.10893286720289412,6.156298913343651,0.3906955896819016,6.156298913343651,0.3906955896819016,6.283805011430425,0.3744090170529193,0.328804347826087,0.328804347826087,social relationship,0.29094616379791266,1.0434994134414246,dataset,0.4381047331638884
66863,alastair-green,christopher-callahan,25,1338,206,8.703875250852041,0.06531639051704816,1,8.703875250852041,0.06531639051704816,5.605040255704297,0.4847959570220043,5.605040255704297,0.4847959570220043,5.646034321464603,0.4801577876165585,0.06097560975609756,0.06097560975609756,social relationship,0.1360310968635338,1.0096596775582234,dataset,0.5374681153915165
23062,alex-rainert,karen-bonna-rainert,223,545,359,7.027661589246848,0.29247688060163857,1,7.027661589246848,0.29247688060163857,5.184694926794863,0.5189063210547118,5.184694926794863,0.5189063210547118,5.398556502654282,0.4944340705591502,0.4196642685851319,0.4196642685851319,social relationship,0.5915386863831604,1.0494954776637586,dataset,0.4533430663402346
22772,alex-white,matt-galligan,10,1104,313,7.950292427466049,0.2382097419142196,1,7.950292427466049,0.2382097419142196,6.591852491291182,0.4019349089200041,6.591852491291182,0.4019349089200041,6.90657647096142,0.3658166025305131,0.14666666666666667,0.14666666666666667,social relationship,0.6511725828363689,1.0987333711473042,dataset,0.4349859817879869
25638,alexis-dorenter,carla-blumenthal,49,657,170,7.770413332200249,0.1715374090953597,1,7.770413332200249,0.1715374090953597,5.742494160163287,0.4463701256635192,5.742494160163287,0.4463701256635192,5.9006473949959375,0.4271163624389962,0.21354166666666666,0.21354166666666666,social relationship,0.40161750796859225,1.0450784959737358,dataset,0.4334854539921305
22300,alli,meghan-keane,79,970,314,7.647783963175665,0.2364866877016481,1,7.647783963175665,0.2364866877016481,5.99122933101296,0.4433354724917535,5.99122933101296,0.4433354724917535,6.2948843857819154,0.4078207507679419,0.3136094674556213,0.3136094674556213,social relationship,0.5798789964864092,1.0870841458090008,dataset,0.37049484270032507
3395,amber-rae-lambke,jason-kende,11,780,119,8.429899157913962,0.1223619461500529,1,8.429899157913962,0.1223619461500529,6.611630171499485,0.37066652817527707,6.611630171499485,0.37066652817527707,6.811954207654494,0.3460987889155763,0.09980430528375732,0.09980430528375732,social relationship,0.3535462996950867,1.0709847593997028,dataset,0.46524604123517327
29043,ana-h,jason-kende,218,782,549,5.740920731324216,0.4376959309162208,1,5.740920731324216,0.4376959309162208,5.200579882093068,0.5029582060305489,5.200579882093068,0.5029582060305489,5.6785514986960495,0.4453841664305647,0.5413105413105413,0.5413105413105413,social relationship,0.9827379684914269,1.1292682675753807,dataset,0.46524604123517327
28624,andrea-rosen,brian-stelter,29,1141,149,8.732511694946243,0.06914809133907203,1,8.732511694946243,0.06914809133907203,6.561934900685543,0.3764771894765033,6.561934900685543,0.3764771894765033,6.724121185133192,0.356704252594194,0.207843137254902,0.207843137254902,social relationship,0.19385272487272145,1.055432299274559,dataset,0.35469759399153045
24002,andrei-zmievski,suki-b,27,1880,335,8.736310647138762,0.10562219690446616,1,8.736310647138762,0.10562219690446616,6.270440400172625,0.4269410442941671,6.270440400172625,0.4269410442941671,6.406079808862794,0.41144563135367296,0.2621035058430718,0.2621035058430718,social relationship,0.2567099729725281,1.0376609003953052,dataset,0.4246736022408418
13947,andrew-grill,diana-stepner,13,500,461,8.2641671474648,0.27860496307689664,1,8.2641671474648,0.27860496307689664,5.663635486418769,0.5454328950571727,5.663635486418769,0.5454328950571727,5.726186068934642,0.5394860320768801,0.01211631663974152,0.01211631663974152,social relationship,0.5164266477935312,1.0110232010222746,dataset,0.655723939882614
4148,andrew-mager,matt-hunter,55,755,197,8.926108538232334,0.1388007349731517,1,8.926108538232334,0.1388007349731517,6.555728013616463,0.4249707236958921,6.555728013616463,0.4249707236958921,6.6890232358540365,0.41049921870412587,0.14993954050785974,0.14993954050785974,social relationship,0.33812667271650676,1.0352534288309982,dataset,0.3742459150479536
23329,andrew-pile,blake-whitman,53,714,163,7.327685301582379,0.20416217672644885,1,7.32768530158238,0.20416217672644885,5.984589366848232,0.39484657855665867,5.984589366848232,0.39484657855665867,6.192865236825941,0.3674073926060792,0.28662420382165604,0.28662420382165604,social relationship,0.5556833662989032,1.0746832712209435,dataset,0.4292635223965228
45028,andy-amendola,nicole-hering,24,1012,337,8.936366433244816,0.03859863216088146,1,8.936366433244816,0.03859863216088146,4.088862661191252,0.651271984138614,4.088862661191252,0.651271984138614,4.141923919152283,0.6459306490780292,0.07344632768361582,0.07344632768361582,social relationship,0.05975661971757389,1.008269208262851,dataset,0.5326807344874758
55004,andy-hadfield,tim-britz,33,670,171,7.733016299990478,0.188953658695374,1,7.733016299990478,0.18895365869537398,5.67084563482083,0.460905108348497,5.67084563482083,0.460905108348497,5.930715398498425,0.4298042501443845,0.20537897310513448,0.20537897310513448,social relationship,0.4396272457331416,1.0723605180583133,dataset,0.4972084478596824
27299,angela-baxley,morgan-holzer,25,909,122,9.121576289101776,0.11311991119165865,1,9.121576289101776,0.11311991119165865,6.838345544717514,0.39551036039422544,6.838345544717514,0.39551036039422544,6.967217567016894,0.3812792922765208,0.06197854588796186,0.06197854588796186,social relationship,0.2966851688069622,1.0373245240588194,dataset,0.46961625575178284
68071,anita-brooklynbybike-singh,yawen-c,20,1239,309,8.532390337183717,0.10749345929850546,1,8.532390337183717,0.10749345929850546,5.123345292271589,0.5417210100605122,5.123345292271589,0.5417210100605122,5.221207435434146,0.5311056774236769,0.2054263565891473,0.2054263565891473,social relationship,0.20239561327971856,1.0199872324625279,dataset,0.4689699741026765
23131,anjelika-paranjpe,blake-whitman,41,714,186,7.889844169250549,0.18986978472280325,1,7.889844169250549,0.18986978472280325,6.111735971236437,0.42193920120657796,6.111735971236437,0.42193920120657796,6.357847867935,0.3923985047629187,0.1914893617021277,0.1914893617021277,social relationship,0.48386979669435726,1.075282387891634,dataset,0.4292635223965228
6727,anna-frenkel,erin-gleason,63,1246,259,8.341415954639382,0.1373012423047216,1,8.341415954639382,0.1373012423047216,5.892808131180832,0.4557253767155995,5.892808131180832,0.4557253767155995,6.0204721631185345,0.4410531704508045,0.18128654970760236,0.18128654970760236,social relationship,0.3113031523260217,1.0332662981422363,dataset,0.4033907327849764
67009,anthony-dines,rick-webb,10,2722,356,7.4093937922064415,0.13420420198992833,1,7.4093937922064415,0.13420420198992833,5.178189358598479,0.4708630800193349,5.178189358598479,0.4708630800193349,4.836179261481432,0.5143853785659362,0.225,0.225,social relationship,0.26090205433925534,0.9153897051507609,dataset,0.4764010176789602
72691,anton-volnuhin,alexey-dolotov,9,544,167,4.7153320908921375,0.37019699447248494,1,4.7153320908921375,0.37019699447248494,3.0245233222072416,0.6502317978848554,3.0245233222072416,0.6502317978848554,2.7690627460766764,0.6867794889992636,0.15625,0.15625,social relationship,0.5390332710895533,0.9467839507442726,dataset,0.7947463946175144
1486,ari-greenberg,sarah-cooley,9,1343,161,9.585371615488224,0.0571677007281407,1,9.585371615488224,0.0571677007281407,6.692240780218621,0.4190784189992519,6.692240780218621,0.4190784189992519,6.8122321096559855,0.4062064795592039,0.08223684210526316,0.08223684210526316,social relationship,0.14073557071314172,1.0316881686722872,dataset,0.44647878717161205
12698,ben-kessler,jesse-middleton,5,1179,161,8.818239209995157,0.05432305259096162,1,8.818239209995157,0.05432305259096162,6.0064692496716185,0.4428505155671141,6.0064692496716185,0.4428505155671141,6.127581230874255,0.42881741190560985,0.14202334630350194,0.14202334630350194,social relationship,0.12668107936559037,1.032725125593998,dataset,0.42993405781466076
97,ben-parr,nathaniel-mcnamara,44,480,140,7.683921789999259,0.2158294866666489,1,7.683921789999259,0.2158294866666489,6.4314410956890855,0.38084902544497706,6.4314410956890855,0.38084902544497706,6.742532417512424,0.3420485602894955,0.16775599128540306,0.16775599128540306,social relationship,0.6309907765259409,1.1134355458846033,dataset,0.4208982880792659
11432,ben-roodman,meghan-murphy,31,926,343,8.84070100988542,0.16097325911043106,1,8.84070100988542,0.16097325911043106,5.6353281532732025,0.5257510965091989,5.6353281532732025,0.5257510965091989,5.747973694566357,0.5143657403661323,0.13651877133105805,0.13651877133105805,social relationship,0.31295486164348385,1.0221347481948593,dataset,0.4463651252653375
23272,blake-whitman,andrew-pile,53,554,152,7.516246637787013,0.1839070445340831,1,7.516246637787013,0.1839070445340831,5.480318219469639,0.4640352749503661,5.480318219469639,0.4640352749503661,5.7604792412908745,0.4292635223965228,0.2719033232628399,0.2719033232628399,social relationship,0.4284245805638313,1.0810032782653347,dataset,0.3674073926060792
15593,brady-forrest,tom-coates,2,221,19,7.637220126979581,0.22422116729065827,1,7.637220126979581,0.22422116729065827,6.124252742090556,0.4191683081304248,6.124252742090556,0.4191683081304248,6.1697934610816105,0.4137261486856623,0.02155172413793104,0.02155172413793104,social relationship,0.5419555133340516,1.0131540137408557,dataset,0.2960467744156843
20311,brandon-chesnutt,henry-balanon,71,535,168,7.5459311544389935,0.18750376942836028,1,7.5459311544389935,0.18750376942836028,5.009725414422498,0.5241758988265505,5.009725414422498,0.5241758988265505,5.267727828814482,0.4937590610282073,0.3612716763005781,0.3612716763005781,social relationship,0.3797475008112279,1.0616025916263752,dataset,0.33604387783996853
40070,brian-kalma,kevan-davis,5,227,273,6.972913754158506,0.3483378636591971,1,6.9729137541585064,0.3483378636591971,4.717465003496861,0.5960513296158656,4.717465003496861,0.5960513296158656,4.805096169783242,0.5871127245878339,0.035598705501618116,0.035598705501618116,social relationship,0.5933066156992901,1.015224682848267,dataset,0.4912596706847365
66477,brian-moore3,david-altobelli,74,595,242,7.833090462610155,0.23801203815185065,1,7.833090462610155,0.23801203815185065,5.917478825376311,0.4675212874407481,5.917478825376311,0.4675212874407481,6.19858681878055,0.43615428048052696,0.1485148514851485,0.1485148514851485,social relationship,0.5457060696266105,1.0719172282928486,dataset,0.4565234199630644
11737,brian-papa,damien-basile,27,2292,346,8.495134837216929,0.0908902608865094,1,8.495134837216929,0.0908902608865094,5.872096509678944,0.449332030064848,5.872096509678944,0.449332030064848,5.830738835835296,0.4541513018188431,0.27682403433476394,0.27682403433476394,social relationship,0.2001321157123198,0.9893884004412312,dataset,0.41220806577446006
28967,brian-stelter,caroline-mccarthy,40,2436,314,8.822863299835278,0.10990346112235204,1,8.822863299835278,0.10990346112235204,6.793770810296698,0.3755803529163862,6.793770810296698,0.3755803529163862,6.972377129991207,0.35469759399153045,0.2706422018348624,0.2706422018348624,social relationship,0.30985116049300393,1.058874825424822,dataset,0.4168199625125986
30458,brynn-evans,chris-messina7,399,1208,690,6.331048948321593,0.4257054127541682,1,6.331048948321593,0.4257054127541682,5.900945663765643,0.4733978678868889,5.900945663765643,0.4733978678868889,6.9203273842534765,0.3577751970249808,0.6022012578616353,0.6022012578616353,social relationship,1.1898684321720723,1.323171286951552,dataset,0.3696823698006043
25773,carla-blumenthal,alexis-dorenter,49,830,224,7.234245614809708,0.2318668265043544,1,7.234245614809708,0.2318668265043544,5.5098029015239325,0.4626965148681167,5.5098029015239325,0.4626965148681167,5.7464169805203245,0.4334854539921305,0.24188790560471976,0.24188790560471976,social relationship,0.5348895202111296,1.0673864846143521,dataset,0.4271163624389962
4086,caroline-mccarthy,maya-baratz,149,1543,250,9.606081115963107,0.09393479280203083,1,9.606081115963109,0.09393479280203083,6.678063441213413,0.4370082583101973,6.678063441213413,0.4370082583101973,6.873507203699619,0.4168199625125986,0.18223028105167724,0.18223028105167724,social relationship,0.22536059030328137,1.0484340905265268,dataset,0.48929364216528437
68109,carolyn-weiss,dawn-winchester,5,860,98,9.026104490360613,0.025740815155530224,1,9.026104490360613,0.025740815155530224,6.031067715911566,0.4454251036289113,6.031067715911566,0.4454251036289113,6.124143952980101,0.43477578772345177,0.04770642201834863,0.04770642201834863,social relationship,0.05920480367665554,1.0244938108472434,dataset,0.6215998284088085
16878,cassel-kroll,erin27,39,998,504,8.371863183192145,0.19351404691914853,1,8.371863183192145,0.19351404691914853,4.426303351025559,0.6338951110508906,4.426303351025559,0.6338951110508906,4.497589940265223,0.6269554269023683,0.04958677685950413,0.04958677685950413,social relationship,0.3086567858184968,1.0110688636715526,dataset,0.5663836286672195
73223,celsius,nya-buro-kisaragi,8,821,825,4.593963450174819,0.3556659567063955,1,4.593963450174819,0.3556659567063955,2.0366951613599182,0.7761784866153664,2.0366951613599182,0.7761784866153664,2.0355432355198726,0.7763327533261309,0.4807692307692308,0.4807692307692308,social relationship,0.4581359670612573,0.9998012879012207,dataset,0.7771205477414045
23374,chet-gulland,hashem-bajwa,50,950,201,8.140022888815773,0.11706554846271056,1,8.140022888815773,0.11706554846271056,5.713847884846787,0.4530032234900762,5.713847884846787,0.4530032234900762,5.9115063135912935,0.4291535523127271,0.2619647355163728,0.2619647355163728,social relationship,0.2727824291138667,1.0555737475521807,dataset,0.39200753007868283
25314,chris-ayres,erica-boynton,20,337,152,6.910826053894732,0.2717686349464478,1,6.910826053894732,0.2717686349464478,5.245638558061878,0.4903432953239977,5.245638558061878,0.4903432953239977,5.458528098042613,0.464381668840508,0.13622291021671826,0.13622291021671826,social relationship,0.5852268794868964,1.055905795222951,dataset,0.38238182235806045
12180,chris-mccann8,amy-cagle,49,569,194,7.996994803312233,0.1971592547317696,1,7.996994803312233,0.1971592547317696,6.295989981966011,0.4136342996070228,6.295989981966011,0.4136342996070228,6.457053460324556,0.39470517878785205,0.12825278810408922,0.12825278810408922,social relationship,0.49951017956554267,1.0479576196018063,dataset,0.5758528613857302
8161,chris-messina7,brynn-evans,399,1117,522,7.071132371788771,0.34301132484593433,1,7.071132371788771,0.34301132484593433,6.369407515666293,0.4240002990257326,6.369407515666293,0.4240002990257326,6.8444897205892055,0.3696823698006043,0.5856269113149847,0.5856269113149847,social relationship,0.9278541603997628,1.1469313488074255,dataset,0.3577751970249808
29004,chris-oleary,brian-van-nieuwenhoven,20,915,729,7.836614885380678,0.3094048119549221,1,7.836614885380679,0.3094048119549221,5.989449125338293,0.5037940810634298,5.989449125338293,0.5037940810634298,6.2425390878789235,0.4784956217775808,0.123943661971831,0.123943661971831,social relationship,0.646619943575456,1.0528708270973657,dataset,0.3945211658471588
37018,christian-hughes,jules-keeley,456,1810,1641,7.317722856395648,0.3516629865042553,1,7.317722856395648,0.3516629865042553,5.4425838885473095,0.5480207708217355,5.4425838885473095,0.5480207708217355,5.6799346990869735,0.5244115799756554,0.2673913043478261,0.2673913043478261,social relationship,0.6705858526628655,1.0450203461318992,dataset,0.5937727655155239
4938,christine-ngo,brendan-gahan,19,510,151,7.420602140258987,0.22865070183214545,1,7.420602140258987,0.22865070183214545,6.0309121004614825,0.4134897677879895,6.0309121004614825,0.4134897677879895,6.241186126593965,0.3873102622385041,0.11195928753180663,0.11195928753180663,social relationship,0.5903553923684657,1.0675931110066073,dataset,0.5981419294591767
49147,chuck-masucci,andrew-hess,44,271,97,7.0042040235973575,0.2615135370385705,1,7.004204023597358,0.2615135370385705,5.960816013905845,0.4035057228704576,5.960816013905845,0.4035057228704576,6.2737897762943575,0.3627236571193021,0.2,0.2,social relationship,0.7209718249850934,1.1124328809293573,dataset,0.33230130307589123
13219,chuck-reynolds,jay-thompson,8,897,198,9.055618978822473,0.07614749138250254,1,9.055618978822473,0.07614749138250254,5.000729831250577,0.5719551585116205,5.000729831250577,0.5719551585116205,5.062262976715638,0.5656641781599732,0.07335329341317365,0.07335329341317365,social relationship,0.13461607491250327,1.0111214048803852,dataset,0.4681343368196278
54476,conner-mccall,eric-petersen,14,1918,302,8.558293604334981,0.031797146831189074,1,8.558293604334981,0.031797146831189074,6.040586755311368,0.4133563257068251,6.040586755311368,0.4133563257068251,5.969627322713378,0.42206289188952895,0.4030226700251889,0.4030226700251889,social relationship,0.07533746141205819,0.9793714009214942,dataset,0.48024938947995127
77583,cooper-smith7,marques-gartrell,62,492,143,8.202155940618447,0.13381792384272964,1,8.202155940618447,0.13381792384272964,4.721208620339102,0.5759031727955736,4.721208620339102,0.5759031727955736,4.804954139077454,0.5668284722211099,0.14634146341463414,0.14634146341463414,social relationship,0.23608186673891993,1.0160096061140058,dataset,0.44239482647576617
36670,damian-damjanovski,grant1,17,533,714,6.7783279617263785,0.3388224033794747,1,6.7783279617263785,0.3388224033794747,3.7915442012182536,0.674598722714682,3.7915442012182536,0.674598722714682,3.9427255278923066,0.6592607545046998,0.11206896551724138,0.11206896551724138,social relationship,0.5139429293558219,1.0232654046296228,dataset,0.5224142368690212
22128,damien-basile,stuart-tracte,57,1296,308,9.116936591943855,0.16608354680464502,1,9.116936591943855,0.16608354680464502,6.753965337833316,0.4320602315360991,6.753965337833316,0.4320602315360991,6.946565551319803,0.4122080657744601,0.15687992988606486,0.15687992988606486,social relationship,0.4029119286945679,1.0481605466024557,dataset,0.5006527398517069
22807,dan-dofter,ryan-king,26,1018,427,7.53251329951989,0.21722296722434012,1,7.53251329951989,0.21722296722434015,5.302524095758892,0.5030669734251683,5.302524095758892,0.5030669734251683,5.53635161396218,0.4758695397804501,0.2962962962962963,0.2962962962962963,social relationship,0.4564758806049225,1.0571531299466366,dataset,0.42515811174930834
13292,daniel-newman,micah-baldwin,39,1443,233,8.914182442159943,0.07816194667981821,1,8.914182442159943,0.07816194667981821,6.1620089431839835,0.4402722976417311,6.1620089431839835,0.4402722976417311,6.358108791342149,0.4180619027117324,0.18646864686468648,0.18646864686468648,social relationship,0.18696261527976032,1.053127048377124,dataset,0.4545639272941025
4276,danielle-morrill,mark-condon,23,380,135,7.1159112047331226,0.24751738988828104,1,7.1159112047331226,0.24751738988828104,5.568205282506268,0.4543920773716009,5.568205282506268,0.4543920773716009,5.778056870459088,0.4283027788777952,0.10746268656716418,0.10746268656716418,social relationship,0.5779028343846061,1.0609132132230448,dataset,0.5837425872551799
58538,danny-nathan,thais-lima,65,668,634,6.487273658867164,0.33835414733565644,1,6.487273658867164,0.33835414733565644,3.9636661851943655,0.6406922738020898,3.9636661851943655,0.6406922738020898,4.120193628272847,0.6236613755207857,0.2697947214076246,0.2697947214076246,social relationship,0.5425286230899184,1.0273079253418291,dataset,0.4150612336271815
25509,darrell-whitelaw,daniel-lammon,28,240,149,7.232070092714691,0.32964859035992466,1,7.232070092714691,0.32964859035992466,6.267879841598322,0.4399163509478365,6.267879841598322,0.4399163509478365,6.393828368676756,0.4259760383813493,0.0566860465116279,0.0566860465116279,social relationship,0.7738665104557154,1.0327255791651062,dataset,0.47412858323708573
64700,dave-edwards,dawn-winchester,18,851,416,6.607024588219037,0.27942305875188184,1,6.607024588219037,0.27942305875188184,2.9242236480933466,0.7376908045168288,2.9242236480933466,0.7376908045168288,2.955926998230117,0.7343403084220553,0.047244094488188976,0.047244094488188976,social relationship,0.38050894870840457,1.0045625931960251,dataset,0.6215998284088085
20516,dave-kerpen,jenna8,18,947,198,9.242189418808504,0.0962882661225626,1,9.242189418808504,0.0962882661225626,5.341067197215628,0.5526154209259677,5.341067197215628,0.5526154209259677,5.394697742850359,0.5472578521237357,0.040236686390532544,0.040236686390532544,social relationship,0.17594679683242206,1.0097898436384987,dataset,0.5500902602528432
25223,dave-taylor,jim-halligan,4,1146,405,8.840693034554418,0.13475772673422548,1,8.840693034554418,0.13475772673422548,5.87581993906541,0.4898616956604714,5.87581993906541,0.4898616956604714,6.023045921865716,0.4742903544421481,0.12980132450331125,0.12980132450331125,social relationship,0.2841249573644084,1.0328308199238798,dataset,0.4053357749990312
30291,david-berkowitz,matt-wurst,19,1738,386,8.924893794429286,0.15690448995373266,1,8.924893794429286,0.15690448995373266,6.5615816500242525,0.43363873911828416,6.5615816500242525,0.43363873911828416,6.682174619669831,0.4208361593764908,0.09684439608269857,0.09684439608269857,social relationship,0.37283984861519914,1.0304217673708496,dataset,0.5646771822781651
2345,david-lifson,alexis4,10,355,64,7.2997442175715745,0.16799129550511316,1,7.2997442175715745,0.16799129550511316,6.058390394908804,0.35958797338480203,6.058390394908804,0.35958797338480203,6.260349311010518,0.3310036640626047,0.12549019607843134,0.12549019607843134,social relationship,0.5075209544307038,1.0863564740382785,dataset,0.4343516533211246
16218,david-rosen,john-burke,31,1473,1075,8.302790103085275,0.22436208084726167,1,8.302790103085275,0.22436208084726167,4.804429520537516,0.6050627323243812,4.804429520537516,0.6050627323243812,4.915828221291251,0.5942443309902902,0.09750297265160524,0.09750297265160524,social relationship,0.377558639008586,1.0182053084394806,dataset,0.6377354043375341
25337,david-trahan,manisha-m,43,986,112,8.06068967449242,0.0582906265443223,1,8.06068967449242,0.0582906265443223,6.036429033712668,0.38232678576485024,6.036429033712668,0.38232678576485024,5.990111522623075,0.3884649352004742,0.14715719063545152,0.14715719063545152,social relationship,0.15005376615070906,0.9841989614005798,dataset,0.5252536166722209
42545,dawn-winchester,brandt-flomer,28,1057,322,7.309097553967098,0.10584157257257913,1,7.309097553967097,0.10584157257257913,3.8482828857755473,0.6210690441601772,3.8482828857755473,0.6210690441601772,3.843854126844079,0.6215998284088085,0.08542713567839195,0.08542713567839195,social relationship,0.17027284715234856,0.9991460997503973,dataset,0.5969140826208272
19212,dennis-yang,andrew-yang,88,384,315,7.379854128293721,0.36138834789182256,1,7.379854128293721,0.36138834789182256,7.056726498908769,0.395898528766244,7.056726498908769,0.395898528766244,7.436385234442499,0.3552686644527035,0.12846580406654345,0.12846580406654345,social relationship,1.017225508612043,1.1143637713619674,dataset,0.3518420145931716
1745,dens,nick-bilton,51,1095,358,8.156498286368892,0.22762949300309301,1,8.156498286368892,0.227629493003093,6.335639903545856,0.4407232710165784,6.335639903545856,0.4407232710165784,6.561792398318393,0.4159855681617881,0.17086092715231788,0.17086092715231788,social relationship,0.5472052648580388,1.0594676949109183,dataset,0.39939787172141483
64563,derric-podschun,sarah-m,19,652,165,7.675691120122478,0.17590908892511048,1,7.675691120122478,0.17590908892511048,5.878536544723416,0.4240799070677632,5.878536544723416,0.4240799070677632,6.156514595169388,0.38913281214146217,0.19834710743801653,0.19834710743801653,social relationship,0.4520541147816698,1.0898076282336135,dataset,0.4009751412315001
29745,devin-brown,damien-basile,46,2292,409,8.690589458988864,0.1454541599472889,1,8.690589458988864,0.1454541599472889,6.457107544484379,0.4218578884704881,6.457107544484379,0.4218578884704881,6.668612452304027,0.3982119352634921,0.30704225352112674,0.30704225352112674,social relationship,0.36526820787288466,1.0593803226700118,dataset,0.41220806577446006
1600,doug-akin,matt-britton,29,386,90,7.2436424168909195,0.22331019204418767,1,7.243642416890919,0.22331019204418767,6.298152793691052,0.35760531120373856,6.298152793691052,0.35760531120373856,6.629649166763644,0.3125049904111918,0.15384615384615385,0.15384615384615385,social relationship,0.7145812031684926,1.1443187218649025,dataset,0.2931381323994166
23199,doug-jaeger,jacob-cohen,10,285,63,7.62990031181237,0.2407002868938581,1,7.62990031181237,0.24070028689385814,6.5338596465602885,0.3805041877274026,6.5338596465602885,0.3805041877274026,6.695144686445807,0.3609223879138604,0.09941520467836257,0.09941520467836257,social relationship,0.6669031762898148,1.0542548771405549,dataset,0.38669245553615933
31413,downtownrob-marlbrough,sarah-m,15,652,106,8.50174936418963,0.09710298281485023,1,8.50174936418963,0.09710298281485023,6.128960015663012,0.4221888103175438,6.128960015663012,0.4221888103175438,6.274968041861153,0.4048122739440335,0.18087318087318088,0.18087318087318088,social relationship,0.2398716369659162,1.0429249246921615,dataset,0.4009751412315001
51953,ed-kohler,aaron-landry,111,1890,734,7.912082254235891,0.28752341686666355,1,7.912082254235891,0.28752341686666355,6.66022289256679,0.42609832747054455,6.66022289256679,0.42609832747054455,6.99285066648572,0.3905418322715957,0.2273684210526316,0.2273684210526316,social relationship,0.7362166946221276,1.0910440118338505,dataset,0.42127530545222625
18863,elysa-rice,derek-shanahan,9,353,23,8.744046013971799,0.10645727492168204,1,8.744046013971799,0.10645727492168204,6.3582802385703925,0.4178838014618155,6.3582802385703925,0.4178838014618155,6.393051778323069,0.4139091855568773,0.026446280991735537,0.026446280991735537,social relationship,0.2571995950716905,1.0096026279281305,dataset,0.4791078379324704
66614,emily-woolf,sandy-bell,46,1068,399,7.809311929027243,0.2253647791107377,1,7.809311929027243,0.2253647791107377,5.570885312641944,0.4970090988130159,5.570885312641944,0.4970090988130159,5.696854227632833,0.4830589602639481,0.1944954128440367,0.1944954128440367,social relationship,0.46653679498584644,1.0288787491726585,dataset,0.5005407946878229
